length,mfe,loops,loop_length,gc,loop_gc,stem_length,longest_stem,bulges,longest_bulge,bulges_symmetric,bulges_asymmetric,stem_mismatches,A(((,A((.,A(..,A(.(,A.((,A.(.,A..(,A...,G(((,G((.,G(..,G(.(,G.((,G.(.,G..(,G...,T(((,T((.,T(..,T(.(,T.((,T.(.,T..(,T...,C(((,C((.,C(..,C(.(,C.((,C.(.,C..(,C...
59,-32.20000076293945,1,6,49.152542372881356,16.666666666666664,22,8,3,2,2,1,15,2,1,1,0,0,0,2,1,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,0,0,1,0,0,1,0
67,-38.900001525878906,1,13,40.298507462686565,30.76923076923077,26,15,1,2,0,1,22,7,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,5,0,0,0,0,0,0,1
101,-37.599998474121094,1,6,40.5940594059406,50.0,39,11,7,3,3,4,30,6,2,0,0,0,0,1,2,6,1,0,0,2,0,0,0,5,0,0,1,1,0,0,1,2,1,1,0,0,0,1,0
66,-25.200000762939453,1,3,46.96969696969697,33.33333333333333,24,8,4,4,1,3,21,1,1,0,1,0,0,0,0,4,0,0,2,0,0,1,0,1,1,0,1,0,0,1,2,4,1,0,1,0,0,0,0
59,-16.700000762939453,1,9,32.20338983050847,22.22222222222222,21,8,3,1,3,0,17,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,4,2,0,1,0,0,0,1,1,0,0,1,0,0,0,0
58,-13.399999618530273,1,6,36.206896551724135,33.33333333333333,20,7,4,2,4,0,15,3,0,0,3,3,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,2,0,0,1,0,0
62,-22.0,1,4,37.096774193548384,50.0,23,10,3,2,1,2,19,3,1,0,1,0,0,1,0,1,1,2,0,1,0,1,0,3,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0
59,-17.200000762939453,1,10,35.59322033898305,30.0,19,10,2,1,2,0,17,3,1,0,0,1,0,1,1,2,0,0,0,1,0,0,0,4,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0
60,-19.200000762939453,1,8,35.0,37.5,22,14,1,1,1,0,16,4,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,5,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0
60,-24.5,1,7,35.0,0.0,22,9,3,2,2,1,21,2,1,1,0,1,0,1,1,2,0,0,0,1,0,0,0,4,0,0,1,1,0,0,1,2,0,0,1,0,0,0,0
63,-44.0,1,4,65.07936507936508,25.0,23,19,2,4,1,1,17,3,0,0,0,0,0,2,0,4,0,0,0,4,0,0,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
60,-22.5,1,8,36.666666666666664,25.0,23,12,2,1,2,0,18,3,0,1,0,1,0,0,1,3,0,1,0,0,0,0,0,4,0,0,0,1,0,0,1,2,1,0,1,0,0,0,0
61,-18.299999237060547,1,8,40.98360655737705,37.5,19,9,3,3,1,2,16,4,0,0,0,0,0,3,0,0,1,0,0,1,0,0,1,0,2,0,0,1,0,0,1,3,1,0,0,1,0,0,1
63,-34.29999923706055,1,3,63.49206349206349,66.66666666666666,24,12,3,3,1,2,18,2,0,0,0,0,0,1,0,5,2,0,0,2,1,0,1,2,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0
62,-19.0,1,4,38.70967741935484,50.0,23,9,4,2,3,1,19,1,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,6,0,0,0,2,0,1,0,2,1,0,0,1,0,0,1
63,-26.100000381469727,1,9,53.96825396825397,44.44444444444444,22,9,4,1,2,2,19,3,0,0,1,0,0,0,0,2,1,0,1,2,0,0,1,3,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3
57,-28.200000762939453,1,3,50.877192982456144,0.0,19,8,2,7,1,1,16,1,0,0,0,1,0,1,2,4,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,2,0,0,0,1,0,0,0
58,-12.100000381469727,1,15,29.310344827586203,26.666666666666668,18,12,1,2,1,0,14,3,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0
57,-15.0,1,6,36.84210526315789,50.0,18,10,2,2,2,0,10,2,1,0,0,0,0,2,1,1,1,0,0,1,0,0,0,4,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1
61,-28.100000381469727,1,4,36.0655737704918,50.0,26,17,1,1,1,0,23,6,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
60,-31.299999237060547,1,4,53.333333333333336,25.0,25,9,3,2,0,3,22,3,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,6,0,0,1,0,0,1,0,3,0,0,1,0,0,0,0
60,-30.700000762939453,1,7,76.66666666666667,57.14285714285714,17,5,3,3,1,2,11,2,0,0,0,0,0,1,0,1,1,0,0,2,0,0,4,0,1,0,0,0,0,0,1,3,1,0,0,2,0,1,0
66,-11.300000190734863,1,5,50.0,40.0,15,5,3,3,1,2,14,1,3,1,0,1,0,1,0,1,0,0,0,1,0,0,2,2,0,0,0,2,0,0,2,0,1,0,0,0,0,0,4
75,-11.600000381469727,1,6,32.0,16.666666666666664,18,7,3,8,2,1,16,2,1,1,0,1,0,1,1,1,0,0,0,0,0,1,3,4,1,2,0,0,0,1,3,1,0,0,0,0,0,0,1
57,-30.799999237060547,1,3,63.1578947368421,33.33333333333333,22,8,4,1,4,0,17,1,2,0,2,0,0,0,0,3,3,1,0,0,0,1,0,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0
60,-29.799999237060547,1,8,61.66666666666667,75.0,19,6,3,2,3,0,14,0,0,0,0,1,0,0,0,2,1,1,1,2,0,1,1,3,1,0,0,0,0,1,2,2,1,0,0,0,0,0,0
53,-23.0,1,3,39.62264150943396,66.66666666666666,21,8,3,2,2,1,15,2,2,0,3,1,0,0,0,2,0,1,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
69,-50.400001525878906,1,9,78.26086956521739,66.66666666666666,24,13,3,4,1,2,18,1,0,0,0,0,0,1,0,8,2,0,0,1,0,1,2,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1
91,-31.299999237060547,1,3,58.24175824175825,33.33333333333333,27,7,6,6,3,3,21,4,1,0,0,0,0,0,1,3,1,0,1,2,1,1,3,1,0,2,1,1,0,0,0,0,1,2,1,3,0,0,0
69,-48.79999923706055,1,4,81.15942028985508,100.0,26,10,3,4,0,3,18,1,0,0,0,0,0,0,1,7,2,0,1,2,0,0,2,0,0,0,0,0,0,0,0,4,1,0,0,2,0,0,0
84,-26.600000381469727,1,3,41.66666666666667,33.33333333333333,31,12,5,4,1,4,25,4,3,0,0,0,0,1,1,4,2,0,0,0,0,0,0,5,0,1,0,2,0,0,0,1,0,0,1,1,0,0,2
84,-28.700000762939453,1,9,52.38095238095239,44.44444444444444,29,6,6,3,1,5,23,3,2,2,1,2,0,0,0,1,2,0,1,1,0,0,0,3,1,0,0,2,0,1,1,3,0,0,0,0,0,1,1
97,-26.799999237060547,1,3,47.42268041237113,33.33333333333333,36,11,8,4,3,5,29,3,2,0,0,0,0,0,0,5,0,0,0,1,1,0,0,5,1,0,2,2,1,1,1,4,0,0,0,0,1,1,1
73,-35.5,1,8,53.42465753424658,37.5,26,17,4,2,3,1,17,1,1,0,0,1,0,1,1,5,0,1,0,2,0,0,0,3,1,0,0,1,0,0,0,2,0,1,0,2,0,0,1
74,-32.400001525878906,1,6,56.75675675675676,16.666666666666664,27,9,6,1,1,5,19,3,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,6,1,0,2,1,0,1,0
76,-25.100000381469727,1,5,28.947368421052634,0.0,29,12,4,4,2,2,22,6,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,7,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1
79,-60.599998474121094,1,6,55.69620253164557,50.0,33,26,2,2,1,1,26,2,0,0,0,1,0,0,0,5,3,0,0,0,0,0,0,5,1,0,0,0,0,0,0,6,0,0,0,1,0,0,2
92,-35.0,1,6,45.65217391304348,50.0,31,11,5,4,2,3,25,2,0,0,0,2,1,0,0,3,0,0,0,3,0,1,1,5,3,1,0,1,0,0,2,3,0,1,0,0,0,1,0
79,-46.400001525878906,1,6,68.35443037974683,66.66666666666666,30,8,6,2,4,2,24,2,0,0,0,0,0,0,0,4,5,1,0,1,0,0,0,3,0,0,0,1,1,0,0,3,2,0,0,2,0,0,1
95,-30.600000381469727,1,4,44.21052631578947,50.0,32,9,6,5,2,4,27,4,0,1,0,1,0,0,0,2,0,0,0,2,0,0,1,2,1,1,1,2,0,3,1,6,0,1,1,0,0,0,1
81,-43.099998474121094,1,10,53.086419753086425,30.0,29,10,3,2,0,3,24,2,1,1,0,0,0,0,1,3,0,1,0,0,0,0,0,5,0,1,0,2,0,1,0,4,1,1,0,1,0,1,1
87,-36.599998474121094,1,10,62.06896551724138,50.0,28,7,6,3,2,4,22,2,0,4,2,0,0,0,3,3,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0,5,1,0,1,0,0,0,2
72,-32.20000076293945,1,8,61.111111111111114,62.5,23,6,5,2,5,0,20,3,0,1,0,0,0,0,0,1,4,0,0,0,1,1,1,3,0,1,0,0,0,0,0,1,0,0,0,4,1,1,1
77,-31.399999618530273,1,6,59.74025974025974,16.666666666666664,26,8,5,4,3,2,18,2,0,0,0,0,0,0,1,3,2,0,3,2,0,1,0,2,0,1,0,1,0,0,2,4,0,0,0,0,0,1,0
81,-37.400001525878906,1,6,45.67901234567901,33.33333333333333,29,11,5,2,5,0,24,1,1,0,0,0,0,2,0,4,0,0,0,2,1,1,0,3,1,0,0,4,0,1,1,3,1,0,0,1,0,0,0
83,-29.100000381469727,1,8,57.831325301204814,62.5,28,8,6,2,2,4,22,1,0,0,0,1,0,0,1,5,1,1,0,0,0,1,0,3,2,1,1,0,0,0,1,3,1,1,0,1,0,1,1
93,-30.799999237060547,1,10,49.46236559139785,50.0,31,9,6,7,3,3,23,6,1,1,2,0,0,0,2,0,1,0,0,2,0,0,1,5,1,0,1,2,0,1,1,2,0,0,0,0,0,1,1
78,-46.599998474121094,1,4,74.35897435897436,50.0,30,9,6,3,3,3,19,2,0,0,1,0,0,1,1,7,3,0,0,2,1,0,0,1,0,0,0,0,0,0,1,4,1,0,0,1,0,0,0
95,-38.70000076293945,2,4,54.736842105263165,75.0,30,11,3,2,3,0,23,2,0,0,2,0,0,0,2,4,0,0,0,1,0,2,0,5,0,1,0,0,0,1,4,4,0,0,0,1,0,1,1
84,-39.20000076293945,1,20,45.23809523809524,20.0,26,10,3,1,3,0,24,5,1,0,0,1,0,0,3,2,0,0,1,0,0,0,0,3,0,1,0,1,0,1,2,2,2,0,1,0,0,0,2
99,-41.599998474121094,2,7,58.58585858585859,42.857142857142854,34,8,5,4,2,3,25,3,2,2,0,1,0,1,2,3,2,0,0,0,0,1,0,4,2,0,0,0,0,1,2,5,2,0,0,0,0,0,0
92,-46.70000076293945,1,6,30.434782608695656,33.33333333333333,41,31,1,2,0,1,34,6,1,0,0,1,0,1,1,5,1,0,0,0,0,0,0,10,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0
87,-28.0,1,3,47.12643678160919,33.33333333333333,29,8,7,4,4,3,26,4,1,0,0,1,0,0,0,5,0,1,0,1,2,0,1,4,0,1,0,1,0,1,2,0,0,1,0,2,1,0,0
88,-37.0,1,7,53.40909090909091,85.71428571428571,32,7,7,4,4,3,27,3,0,0,2,1,0,2,1,3,2,0,0,2,0,0,0,2,1,0,1,0,0,0,0,5,1,0,0,1,0,0,2
82,-31.600000381469727,1,14,47.5609756097561,28.57142857142857,29,10,6,1,2,4,24,2,1,0,0,1,0,0,1,4,1,0,0,1,0,0,1,1,2,0,0,2,0,0,2,5,0,0,2,1,0,0,0
81,-41.400001525878906,1,6,55.55555555555556,66.66666666666666,27,10,5,3,3,2,23,2,2,0,0,1,0,2,0,3,2,0,1,1,0,0,0,2,0,0,1,1,0,1,1,2,2,0,0,0,1,1,1
77,-31.899999618530273,1,14,54.54545454545454,35.714285714285715,22,6,5,3,4,1,18,1,1,0,3,0,0,0,1,2,0,0,0,2,0,0,2,2,0,1,0,0,0,0,3,2,1,0,0,4,0,0,0
75,-40.599998474121094,1,4,77.33333333333333,50.0,25,6,7,3,3,4,19,0,0,2,2,0,0,0,1,3,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,5,0,1,1,2,0,1,0
81,-29.600000381469727,1,5,62.96296296296296,20.0,23,7,4,4,1,3,22,1,2,0,0,0,0,1,2,3,2,0,0,1,0,0,0,3,1,0,0,2,0,0,2,2,0,0,0,1,0,0,4
85,-33.400001525878906,1,5,48.23529411764706,60.0,29,9,6,4,3,3,25,2,1,1,0,0,0,1,1,2,1,0,0,1,0,0,1,5,0,0,1,2,0,1,0,1,2,0,2,2,0,1,0
80,-37.29999923706055,1,5,56.25,40.0,30,12,5,4,3,2,24,0,0,1,1,1,0,1,0,6,2,0,0,1,0,0,0,2,2,0,2,0,0,0,1,4,0,0,1,0,0,0,1
96,-36.70000076293945,2,7,57.291666666666664,57.14285714285714,29,7,4,2,1,3,21,4,1,0,2,0,0,0,1,3,2,0,0,1,0,0,1,0,1,0,0,0,0,0,6,5,3,0,0,1,0,0,1
84,-39.599998474121094,1,9,66.66666666666666,44.44444444444444,28,7,6,4,3,3,23,0,0,0,0,0,0,1,0,5,1,1,0,2,1,0,2,4,2,0,1,0,0,1,1,1,1,0,1,3,0,0,0
94,-46.400001525878906,2,5,64.8936170212766,60.0,35,9,6,1,4,2,29,0,0,0,0,0,0,0,0,8,1,1,2,2,1,0,1,4,0,2,0,2,0,0,1,4,1,0,1,0,0,0,0
91,-33.400001525878906,1,7,59.34065934065934,71.42857142857143,32,6,8,1,0,8,26,3,1,0,0,0,0,0,0,4,2,0,0,1,0,1,2,4,1,0,2,0,0,0,1,4,1,0,0,1,0,0,2
80,-42.20000076293945,1,4,77.5,25.0,29,7,7,2,3,4,19,0,0,0,0,0,0,0,0,7,2,0,0,3,0,0,1,2,0,0,0,2,0,0,0,2,1,1,1,2,0,2,0
74,-37.900001525878906,1,5,79.72972972972973,80.0,26,8,5,2,2,3,20,0,0,0,0,0,0,1,1,4,2,0,1,1,0,2,1,2,0,0,0,0,0,0,0,4,1,0,0,4,0,0,0
86,-56.599998474121094,1,13,34.883720930232556,0.0,35,22,1,1,1,0,28,7,1,1,0,0,0,1,2,3,0,0,0,1,0,0,0,7,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0
72,-33.70000076293945,1,3,77.77777777777779,33.33333333333333,22,4,7,2,4,3,17,0,0,1,1,1,0,0,0,1,3,0,0,4,0,0,2,0,0,0,0,0,0,0,0,3,4,1,1,1,0,0,1
79,-36.599998474121094,1,11,63.29113924050633,45.45454545454545,24,7,4,2,1,3,17,1,1,0,0,0,0,0,2,4,2,0,0,1,0,0,2,2,0,1,0,2,0,0,2,3,1,1,0,1,0,0,0
79,-31.899999618530273,1,6,41.77215189873418,50.0,30,10,4,2,4,0,22,3,2,0,0,0,0,1,0,4,0,0,0,1,0,0,0,5,0,0,0,2,0,0,1,2,1,1,2,0,0,0,1
81,-41.20000076293945,1,10,35.80246913580247,30.0,33,16,2,1,2,0,27,4,3,0,1,0,0,0,1,6,0,0,0,1,0,0,0,8,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
76,-37.900001525878906,1,6,43.42105263157895,33.33333333333333,30,13,3,1,3,0,23,2,1,0,1,1,0,1,1,3,0,0,0,1,0,0,0,8,1,0,0,0,0,1,0,1,1,0,0,2,0,0,0
80,-32.20000076293945,1,8,43.75,50.0,30,10,4,3,3,1,19,3,0,1,1,2,0,0,0,4,1,0,0,1,0,0,0,5,1,0,0,0,0,0,2,2,0,0,1,1,0,0,1
78,-47.0,1,13,39.743589743589745,38.46153846153847,31,18,1,1,1,0,27,5,1,0,0,0,0,0,2,4,0,0,1,1,0,0,1,5,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0
59,-30.200000762939453,1,8,61.016949152542374,62.5,21,6,4,1,4,0,16,2,0,0,1,0,0,0,0,3,1,0,0,1,1,0,0,2,0,1,0,1,0,0,1,2,0,0,1,1,0,0,1
59,-25.100000381469727,1,8,55.932203389830505,50.0,20,6,4,1,4,0,17,2,0,1,1,0,0,0,0,3,1,0,0,1,1,0,0,1,0,0,0,2,0,0,1,2,0,0,1,1,0,0,1
51,-22.299999237060547,1,4,49.01960784313725,50.0,17,9,2,4,1,1,10,1,0,1,0,1,0,0,1,2,1,0,0,2,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,1,1
60,-24.600000381469727,1,4,38.333333333333336,50.0,24,13,1,2,1,0,20,5,1,0,0,0,0,0,0,3,0,0,0,1,0,0,1,4,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0
60,-24.299999237060547,1,4,31.666666666666664,0.0,24,15,2,2,2,0,21,6,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,4,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
60,-11.899999618530273,1,8,31.666666666666664,37.5,20,8,2,3,2,0,17,3,0,1,0,0,0,0,2,1,2,1,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0
62,-15.600000381469727,1,16,32.25806451612903,37.5,20,12,1,2,0,1,16,4,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,5,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1
62,-32.099998474121094,1,4,77.41935483870968,50.0,21,7,5,5,3,2,16,1,0,0,0,0,0,1,0,4,0,1,3,0,1,0,0,1,0,1,0,0,1,1,1,4,0,0,0,0,0,0,0
59,-25.700000762939453,1,6,40.67796610169492,66.66666666666666,24,9,2,1,2,0,19,4,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,5,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0
58,-18.700000762939453,1,12,34.48275862068966,33.33333333333333,20,9,2,1,2,0,17,4,1,0,0,0,0,0,1,1,0,1,0,2,0,0,0,4,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
59,-25.700000762939453,1,6,40.67796610169492,66.66666666666666,24,9,2,1,2,0,19,4,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,5,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0
58,-18.700000762939453,1,12,34.48275862068966,33.33333333333333,20,9,2,1,2,0,17,4,1,0,0,0,0,0,1,1,0,1,0,2,0,0,0,4,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
55,-20.299999237060547,1,3,36.36363636363637,33.33333333333333,24,18,2,1,0,2,17,4,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
59,-18.0,1,15,35.59322033898305,40.0,17,9,1,1,1,0,11,2,0,0,0,1,0,0,2,3,0,0,0,0,0,0,1,2,1,0,0,0,0,0,3,3,0,0,0,0,0,0,1
58,-19.600000381469727,1,12,34.48275862068966,25.0,21,11,2,1,1,1,17,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,5,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0
70,-32.79999923706055,1,3,52.85714285714286,66.66666666666666,26,9,4,3,2,2,18,2,1,0,0,1,0,0,0,4,1,0,0,0,0,1,0,2,0,2,0,0,0,2,1,5,0,0,0,1,0,0,0
60,-21.299999237060547,1,10,38.333333333333336,50.0,22,13,2,1,2,0,17,3,1,0,2,0,0,0,2,2,0,1,0,0,0,0,0,5,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
60,-18.100000381469727,2,6,30.0,50.0,19,17,0,0,0,0,14,3,1,0,0,0,0,0,3,1,0,1,0,1,0,0,1,5,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
58,-20.700000762939453,1,13,37.93103448275862,38.46153846153847,21,16,1,1,0,1,19,1,1,0,0,0,0,0,1,4,0,0,0,1,0,0,1,5,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1
65,-39.79999923706055,1,4,70.76923076923077,50.0,23,11,4,2,2,2,16,0,0,0,0,1,0,1,1,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,4,0,0,1,0,0,0
85,-52.29999923706055,1,4,87.05882352941177,75.0,30,8,9,3,4,5,20,1,0,0,0,0,0,1,0,6,0,1,2,3,2,2,0,1,0,0,0,0,1,0,0,5,0,2,0,1,0,0,0
60,-22.200000762939453,1,14,40.0,28.57142857142857,20,16,1,2,1,0,15,5,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,1,0,3,0,0,0,0,1
59,-28.100000381469727,1,4,37.28813559322034,50.0,25,18,1,1,1,0,20,4,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
63,-28.600000381469727,1,14,79.36507936507937,42.857142857142854,15,4,5,2,4,1,12,0,0,1,0,0,0,0,3,2,1,0,2,3,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2
63,-28.600000381469727,1,14,79.36507936507937,42.857142857142854,15,4,5,2,4,1,12,0,0,1,0,0,0,0,3,2,1,0,2,3,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2
59,-23.299999237060547,1,10,33.89830508474576,20.0,22,12,2,1,1,1,17,4,0,0,0,1,0,0,1,2,1,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
65,-26.200000762939453,1,5,58.46153846153847,40.0,22,5,5,4,0,5,16,1,0,0,0,0,0,0,0,6,1,0,1,0,0,0,2,1,0,0,2,0,0,1,0,3,1,0,0,0,0,0,2
60,-21.899999618530273,1,14,45.0,57.14285714285714,20,12,2,1,1,1,16,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
62,-26.700000762939453,1,3,38.70967741935484,66.66666666666666,26,10,3,1,2,1,21,6,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0
60,-17.0,1,6,33.33333333333333,33.33333333333333,20,15,1,12,0,1,20,6,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
60,-21.899999618530273,1,14,45.0,57.14285714285714,20,12,2,1,1,1,16,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
60,-29.899999618530273,1,9,71.66666666666667,66.66666666666666,19,7,3,3,2,1,14,0,0,1,0,0,0,0,0,5,0,0,0,2,0,0,1,2,0,0,1,0,0,0,1,2,1,1,0,0,0,1,2
55,-25.700000762939453,1,10,30.909090909090907,20.0,22,22,0,0,0,0,17,5,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
59,-16.299999237060547,1,6,33.89830508474576,50.0,22,12,2,3,2,0,16,3,1,0,1,0,0,0,2,1,0,0,0,1,0,1,0,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
61,-22.899999618530273,1,11,59.01639344262295,54.54545454545454,20,8,3,3,0,3,16,1,0,0,0,0,0,0,1,4,1,0,1,1,0,0,0,2,0,0,0,0,0,0,2,2,0,2,0,2,0,1,0
55,-26.600000381469727,1,10,67.27272727272727,70.0,17,8,3,2,2,1,14,0,0,0,0,1,0,0,1,3,1,0,0,2,0,0,0,1,1,1,1,0,0,0,2,3,0,0,0,0,0,0,1
58,-27.399999618530273,1,4,48.275862068965516,50.0,22,11,3,2,2,1,19,2,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,3,1,0,1,1,0,0,0,3,1,0,0,0,0,0,1
70,-32.400001525878906,2,7,75.71428571428571,71.42857142857143,21,7,2,2,2,0,16,0,0,0,0,2,0,0,1,3,1,1,1,2,0,0,2,0,1,1,0,0,0,0,0,5,0,0,0,1,0,0,2
56,-39.0,1,6,71.42857142857143,83.33333333333334,22,11,3,1,2,1,18,2,0,0,0,0,0,0,0,6,2,1,2,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
61,-24.899999618530273,1,6,70.49180327868852,16.666666666666664,18,5,4,4,0,4,11,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,1,2,0,0,2,1,5,0,1,0,0,0,1,0
55,-21.5,1,6,38.18181818181819,50.0,21,15,2,1,2,0,17,2,1,0,0,1,0,0,1,3,0,0,0,0,0,1,0,3,0,1,0,2,0,0,0,2,0,0,0,1,0,0,0
60,-14.899999618530273,1,6,38.333333333333336,66.66666666666666,21,7,4,2,4,0,17,4,2,0,1,0,0,0,1,0,0,1,1,0,1,1,0,2,1,0,0,1,0,1,0,2,0,0,0,1,0,0,0
59,-25.899999618530273,1,8,35.59322033898305,25.0,23,12,1,1,1,0,14,5,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0
64,-26.600000381469727,1,6,57.8125,33.33333333333333,20,10,5,2,5,0,14,2,1,0,1,2,0,0,1,2,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,3,1,0,0,0,1,1,0
60,-22.600000381469727,1,12,41.66666666666667,41.66666666666667,21,12,2,1,2,0,16,3,1,0,0,0,0,0,1,3,0,1,0,0,0,0,1,3,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0
61,-31.5,1,6,60.65573770491803,50.0,23,8,4,1,3,1,15,1,1,0,1,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,0,1,1,0,3,0,0,1,3,0,0,1
58,-19.0,1,13,31.03448275862069,23.076923076923077,20,11,2,1,1,1,15,5,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,2,2,0,0,1,0,0,2,1,1,0,0,0,0,0,0
60,-19.299999237060547,1,4,35.0,50.0,23,12,2,2,2,0,17,5,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,4,1,0,0,2,0,0,0,1,0,2,0,0,0,0,0
45,-32.79999923706055,1,4,80.0,50.0,17,10,2,1,1,1,10,1,0,1,1,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,1
58,-13.300000190734863,1,4,32.758620689655174,0.0,17,8,3,2,3,0,13,3,1,1,0,2,0,0,1,0,0,0,0,1,0,1,0,3,1,1,0,0,0,0,2,0,0,0,1,0,0,1,0
57,-15.300000190734863,1,8,33.33333333333333,25.0,19,6,4,1,4,0,13,2,0,0,0,2,0,0,0,1,0,0,2,2,0,0,0,2,2,0,0,0,0,0,2,1,2,0,0,0,0,0,1
58,-13.300000190734863,1,4,32.758620689655174,0.0,17,8,3,2,3,0,13,3,1,1,0,2,0,0,1,0,0,0,0,1,0,1,0,3,1,1,0,0,0,0,2,0,0,0,1,0,0,1,0
54,-9.600000381469727,1,6,44.44444444444444,50.0,15,7,3,2,2,1,14,2,0,2,0,0,0,0,1,2,0,1,0,1,0,0,1,2,1,0,0,0,0,0,3,1,0,0,1,0,0,0,0
59,-25.899999618530273,1,4,38.983050847457626,50.0,25,11,2,1,1,1,20,2,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0
88,-40.79999923706055,1,8,59.09090909090909,62.5,29,10,5,4,3,2,21,1,0,1,0,0,0,0,1,5,1,2,2,4,0,0,1,0,2,1,0,0,0,0,2,6,0,0,0,0,0,0,0
