length,mfe,loops,loop_length,gc,loop_gc,stem_length,longest_stem,bulges,longest_bulge,bulges_symmetric,bulges_asymmetric,stem_mismatches,A(((,A((.,A(..,A(.(,A.((,A.(.,A..(,A...,G(((,G((.,G(..,G(.(,G.((,G.(.,G..(,G...,T(((,T((.,T(..,T(.(,T.((,T.(.,T..(,T...,C(((,C((.,C(..,C(.(,C.((,C.(.,C..(,C...
71,-9.800000190734863,1,4,43.66197183098591,50.0,15,4,4,12,1,3,14,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,3,0,0,1,1,0,1,3,1,0,0,0,1,0,0,6
79,-14.5,1,4,40.50632911392405,0.0,21,6,4,2,2,2,14,4,0,1,0,1,0,1,3,1,0,1,1,1,0,0,0,3,1,0,2,1,0,0,3,0,0,0,0,0,0,1,1
66,-19.5,1,3,59.09090909090909,0.0,19,6,4,7,1,3,15,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,3,0,2,0,4,0,1,2,2,1,0,0,0,0,1,1
66,-6.099999904632568,1,3,46.96969696969697,66.66666666666666,11,3,3,4,2,1,8,0,1,1,0,0,0,3,2,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,1,0,0,1,0,1,4
52,-10.0,1,4,57.692307692307686,50.0,10,5,1,3,0,1,8,1,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,1,0,1,0,0,1
74,-23.5,1,4,51.35135135135135,50.0,22,7,4,5,1,3,16,2,0,1,1,0,0,1,3,3,1,0,1,2,0,0,0,3,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1
106,-23.299999237060547,1,5,45.28301886792453,40.0,29,7,7,4,3,4,23,3,3,0,0,1,0,0,7,1,1,1,3,2,0,0,0,2,1,1,0,3,0,0,2,3,0,0,0,0,0,1,0
83,-27.299999237060547,1,3,59.036144578313255,0.0,25,6,6,2,3,3,21,1,0,0,0,0,0,1,1,3,5,0,0,0,0,0,0,3,1,0,0,1,0,4,0,1,0,1,1,2,0,0,2
58,-17.200000762939453,1,4,55.172413793103445,25.0,17,6,4,3,3,1,10,1,1,0,1,0,0,0,1,2,2,0,0,1,0,2,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
58,-8.5,1,3,37.93103448275862,0.0,11,6,1,3,1,0,10,3,0,0,0,1,0,0,4,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1
58,-8.199999809265137,1,4,48.275862068965516,50.0,16,4,6,3,4,2,14,0,2,1,2,0,0,1,0,1,0,1,2,0,1,0,0,1,1,0,1,0,0,2,1,1,0,0,0,0,0,1,0
110,-29.700000762939453,1,8,58.18181818181818,37.5,27,6,8,9,3,5,20,1,0,0,0,0,0,1,2,2,2,0,1,0,0,1,1,2,0,3,3,2,0,2,3,3,1,2,1,0,0,1,2
53,-8.0,1,5,49.056603773584904,40.0,10,4,2,3,0,2,7,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,3,1,1,0,0,1,0,0,2
53,-8.800000190734863,1,4,49.056603773584904,25.0,14,5,3,2,1,2,12,2,1,1,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,2,2,0,1,1,0,0,0,1,1
53,-12.399999618530273,1,4,58.490566037735846,50.0,12,5,3,3,1,2,8,2,1,0,0,0,0,2,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
53,-7.099999904632568,1,8,56.60377358490566,50.0,12,4,3,3,1,2,8,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,2,0,0,0,0,2,3
57,-15.0,1,7,42.10526315789473,57.14285714285714,18,7,3,2,1,2,16,2,0,1,0,1,0,0,2,2,0,0,0,1,0,0,1,2,1,0,0,1,0,0,0,2,0,1,0,1,0,0,1
52,-10.5,1,4,48.07692307692308,25.0,14,6,2,3,0,2,14,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,1,1,0,1,0,0,1
69,-18.0,1,5,52.17391304347826,40.0,17,6,4,3,4,0,14,3,1,0,0,0,0,0,3,1,1,0,0,0,1,0,0,3,0,0,0,1,1,0,2,1,0,0,0,1,0,0,4
69,-9.5,1,4,47.82608695652174,25.0,18,5,5,5,2,3,14,2,2,0,0,0,1,0,4,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,2,1,0,0,1,0,3,1
68,-13.300000190734863,1,12,52.94117647058824,33.33333333333333,16,7,3,4,1,2,15,3,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,2,1,0,1,0,3
61,-18.100000381469727,1,3,40.98360655737705,0.0,21,8,4,4,2,2,16,1,1,2,1,1,0,1,2,2,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0
61,-16.5,1,4,49.18032786885246,0.0,18,7,3,3,0,3,13,0,1,0,0,0,0,1,1,2,2,0,0,0,0,0,0,3,0,0,0,2,0,0,1,1,0,1,0,3,0,0,2
79,-14.399999618530273,1,8,46.835443037974684,37.5,17,6,4,2,1,3,15,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,2,1,1,0,0,1,0,0,5,4,1,1,1,1,0,1,1
74,-34.79999923706055,1,8,63.51351351351351,50.0,26,7,5,3,1,4,21,1,0,2,0,0,0,0,0,2,3,0,1,1,0,0,0,4,0,2,0,1,0,0,2,3,0,0,0,2,0,0,0
46,-11.300000190734863,1,6,58.69565217391305,50.0,10,5,2,1,1,1,8,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,2,0,0,2,2,0,0,1,3,1,0,0,0,0,0,0,0
46,-10.300000190734863,1,5,58.69565217391305,40.0,11,5,2,3,1,1,9,1,0,0,1,0,0,1,2,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,2,0,0,0,1,0,0,1
46,-10.5,1,4,39.130434782608695,0.0,14,4,3,1,1,2,9,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1
46,-14.699999809265137,1,4,52.17391304347826,50.0,12,5,2,6,1,1,6,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,1,1,0,1,0,0,0
47,-8.300000190734863,1,4,51.06382978723404,50.0,10,4,2,6,1,1,7,0,1,1,0,0,0,1,2,3,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0
82,-40.0,1,8,64.63414634146342,62.5,29,10,4,2,1,3,24,0,2,0,0,0,0,0,0,7,0,1,0,1,0,0,0,5,0,1,0,0,0,1,2,2,2,0,0,1,0,1,1
82,-20.5,1,3,51.21951219512195,66.66666666666666,23,9,5,2,2,3,20,3,1,0,0,3,0,1,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,2,3,0,2,2,1,0,0,0,1
43,-9.600000381469727,1,4,53.48837209302325,75.0,13,5,3,2,0,3,9,0,0,1,0,1,0,1,1,1,0,0,0,2,0,0,0,1,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0
43,-11.399999618530273,1,12,48.837209302325576,25.0,12,7,1,2,0,1,11,1,0,0,0,0,0,1,0,2,0,2,0,0,0,0,1,1,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0
43,-7.800000190734863,1,5,53.48837209302325,60.0,12,5,3,8,1,2,10,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,2,2,2,0,0,1,0,0,0
43,-8.800000190734863,1,4,53.48837209302325,25.0,10,4,2,2,1,1,9,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4
67,-18.100000381469727,1,5,50.74626865671642,40.0,20,4,5,6,1,4,17,1,0,1,1,0,0,2,0,4,0,1,0,1,0,1,0,2,2,0,0,1,0,0,2,0,0,0,0,2,0,0,1
67,-13.399999618530273,1,6,40.298507462686565,16.666666666666664,18,7,4,6,2,2,16,0,2,1,1,0,0,2,1,2,2,0,0,1,0,1,0,2,1,0,0,1,0,0,2,1,0,0,0,0,0,1,1
95,-25.5,1,5,54.736842105263165,20.0,28,6,7,5,2,5,22,1,0,1,0,1,0,1,0,3,0,0,0,1,0,1,1,1,2,1,1,1,0,0,4,5,1,0,1,1,0,2,1
95,-20.5,1,5,47.368421052631575,40.0,28,8,7,14,3,4,19,1,1,1,3,0,0,1,1,4,0,1,1,0,0,0,0,4,0,0,1,1,0,0,2,1,2,0,1,1,0,1,3
104,-28.600000381469727,1,9,51.92307692307693,44.44444444444444,30,6,7,6,2,5,28,2,1,1,0,1,0,1,3,2,2,2,0,0,0,0,2,7,1,1,1,2,0,0,0,0,1,0,0,2,0,0,2
104,-23.0,1,4,49.03846153846153,50.0,27,5,8,5,4,4,20,1,0,1,0,2,1,0,3,2,2,1,0,1,0,0,1,4,0,1,2,1,0,0,1,1,2,1,1,1,0,1,3
107,-29.700000762939453,1,8,51.4018691588785,62.5,31,5,8,6,2,6,20,1,0,1,1,1,0,0,2,4,3,0,0,0,0,0,0,2,2,2,0,3,0,0,2,3,1,0,1,1,1,2,2
107,-25.399999618530273,1,6,47.66355140186916,16.666666666666664,29,6,6,5,1,5,21,3,0,0,0,1,0,0,6,4,2,0,0,0,0,0,0,3,1,1,0,0,0,1,2,2,0,1,0,3,0,3,2
82,-21.799999237060547,1,11,46.34146341463415,9.090909090909092,20,6,5,7,4,1,15,1,0,0,1,3,0,0,5,1,1,0,1,1,0,0,2,1,3,0,2,0,0,0,2,1,1,0,0,1,0,0,0
57,-9.899999618530273,1,8,57.89473684210527,50.0,16,4,5,2,1,4,15,0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,2,3,2,0,0,1,0,1,1
56,-16.399999618530273,1,4,53.57142857142857,75.0,17,5,4,3,2,2,13,2,0,0,0,1,0,1,1,2,0,0,0,2,0,0,1,1,0,0,1,0,0,1,0,2,1,0,0,0,1,0,1
68,-13.199999809265137,1,6,36.76470588235294,50.0,17,5,3,7,2,1,12,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,2,1,1,1,1,0,1,4,0,1,0,0,2,0,1,0
68,-7.800000190734863,1,7,47.05882352941176,42.857142857142854,11,3,4,3,2,2,8,1,0,0,0,0,0,0,6,0,0,1,1,2,0,0,2,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0,3
68,-5.099999904632568,1,10,42.64705882352941,50.0,17,4,4,3,3,1,14,3,1,0,0,0,0,2,2,0,3,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,0,1,0,0,2,0
104,-23.399999618530273,1,4,50.0,50.0,29,5,8,7,3,5,24,1,1,1,2,1,0,0,4,3,0,0,1,1,0,0,1,2,0,1,1,0,0,0,2,5,0,2,1,1,0,3,0
66,-22.600000381469727,1,3,60.60606060606061,0.0,21,6,6,2,3,3,17,1,0,0,0,0,0,1,0,1,6,0,0,0,0,0,1,2,1,0,1,1,0,2,1,1,0,0,1,2,0,0,0
66,-11.5,1,4,46.96969696969697,75.0,17,5,4,4,2,2,13,2,1,0,0,0,0,2,4,1,1,1,0,1,0,0,0,2,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1
105,-19.5,1,6,42.857142857142854,16.666666666666664,28,6,7,14,3,4,23,1,0,0,1,2,0,0,3,0,0,1,3,2,0,0,3,4,4,0,1,3,0,1,2,1,1,0,1,0,0,0,1
77,-23.700000762939453,1,4,64.93506493506493,75.0,21,8,5,3,1,4,18,2,0,0,1,0,0,1,3,2,0,2,0,3,0,0,0,3,0,1,2,0,0,1,0,0,0,1,1,0,0,0,2
77,-36.70000076293945,1,4,76.62337662337663,50.0,21,8,6,2,3,3,13,1,0,0,1,0,0,0,2,4,3,3,1,1,0,0,3,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1
77,-25.399999618530273,1,3,64.93506493506493,33.33333333333333,24,6,6,4,2,4,20,2,0,2,1,0,0,2,0,3,1,0,1,2,0,0,0,1,1,0,0,3,0,1,1,1,0,2,0,1,0,0,0
77,-23.899999618530273,1,8,70.12987012987013,87.5,21,9,5,7,2,3,17,0,0,0,0,0,0,0,1,5,3,0,1,0,1,0,2,2,0,0,0,0,0,2,1,1,0,3,0,1,0,2,0
77,-22.799999237060547,1,3,66.23376623376623,100.0,25,4,7,4,3,4,18,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,1,3,2,1,3,1
77,-24.600000381469727,1,8,64.93506493506493,62.5,18,7,4,2,3,1,16,2,0,1,0,2,0,0,3,0,0,1,1,1,0,0,0,3,2,1,0,0,0,1,3,1,1,0,0,0,0,0,2
77,-21.799999237060547,1,11,58.44155844155844,45.45454545454545,22,5,7,3,2,5,22,1,0,0,1,1,0,1,1,4,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,4,1,0,0,0,0,4
77,-24.0,1,4,62.33766233766234,50.0,23,7,6,8,2,4,20,1,1,0,0,0,0,1,0,4,2,0,1,0,0,1,2,1,0,0,1,0,0,0,1,2,1,1,0,3,0,0,2
77,-21.399999618530273,1,4,62.33766233766234,50.0,22,6,4,5,3,1,18,0,1,0,0,0,0,0,0,4,1,0,0,2,0,0,1,1,0,0,0,0,0,0,2,3,2,1,0,3,0,1,3
77,-27.5,1,4,67.53246753246754,75.0,19,7,3,22,1,2,14,0,0,1,0,0,0,0,1,2,1,0,0,2,0,1,0,3,0,1,1,0,0,0,5,1,2,0,0,2,0,1,1
75,-21.100000381469727,1,4,62.66666666666667,75.0,15,8,3,3,1,2,14,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,2,1,1,1,0,0,0,0,5,4,2,0,0,0,0,1,2
75,-26.100000381469727,1,4,70.66666666666667,50.0,24,6,8,2,4,4,15,0,1,1,0,0,0,0,0,3,1,0,0,4,1,2,0,2,0,0,2,0,0,0,1,3,0,1,0,1,0,1,1
75,-31.200000762939453,1,6,62.66666666666667,66.66666666666666,24,6,7,2,4,3,21,1,0,0,1,0,0,0,1,1,1,2,0,3,0,1,1,2,0,1,0,0,0,0,0,4,1,2,1,2,0,0,0
75,-20.899999618530273,1,5,61.33333333333333,80.0,16,5,3,2,2,1,15,0,2,0,0,1,0,1,4,4,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,6
75,-31.299999237060547,1,4,61.33333333333333,75.0,25,8,6,4,3,3,19,1,2,0,1,0,0,0,0,5,0,0,1,0,0,1,3,1,2,0,0,0,0,0,1,4,1,1,0,0,0,1,0
75,-27.600000381469727,1,3,58.666666666666664,33.33333333333333,25,6,6,2,3,3,18,2,1,1,0,0,0,1,1,3,3,0,0,2,0,0,2,2,0,0,0,0,0,0,0,3,1,2,0,1,0,0,0
75,-22.100000381469727,1,14,62.66666666666667,64.28571428571429,20,5,5,3,3,2,18,1,1,1,0,0,0,0,0,3,0,1,0,1,0,1,2,1,1,1,1,0,0,0,1,3,0,1,0,0,0,3,2
73,-18.0,1,3,58.9041095890411,66.66666666666666,23,5,7,5,3,4,17,0,0,1,3,0,0,0,0,4,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4,3,1,0,1,0,0,2
73,-23.299999237060547,1,4,64.38356164383562,50.0,19,7,4,5,1,3,14,0,0,0,1,0,0,0,0,2,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,2,2,1,0,2,0,0,7
61,-13.5,1,14,55.73770491803278,42.857142857142854,17,6,3,5,1,2,14,0,0,0,0,0,0,0,3,2,2,0,0,0,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,1,0,0,1
61,-21.899999618530273,1,7,72.1311475409836,57.14285714285714,20,7,5,4,3,2,14,0,0,0,0,0,0,0,2,3,0,0,0,3,0,0,0,2,2,1,2,1,0,1,0,1,1,0,1,0,0,0,0
61,-35.20000076293945,1,4,78.68852459016394,50.0,21,8,6,2,3,3,13,0,0,0,0,0,0,0,0,4,2,0,0,1,2,0,1,0,0,0,0,0,0,1,0,4,0,0,0,3,2,0,0
61,-11.899999618530273,1,3,65.57377049180327,100.0,15,4,4,4,2,2,10,1,1,0,1,0,0,0,2,2,1,0,0,1,0,1,0,3,0,0,0,0,0,0,3,0,0,0,1,0,0,1,2
61,-24.600000381469727,1,8,65.57377049180327,62.5,18,7,4,2,3,1,16,0,0,0,1,0,0,1,0,5,1,0,1,0,1,1,4,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0
61,-10.0,1,4,63.934426229508205,75.0,16,5,5,10,1,4,13,1,0,0,0,0,0,1,1,2,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,2,0,2,0,1,0,0,4
61,-18.299999237060547,1,3,63.934426229508205,0.0,14,7,3,13,1,2,10,0,0,1,0,0,0,1,1,1,1,1,0,4,1,0,2,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,2
61,-16.899999618530273,1,3,65.57377049180327,100.0,19,5,4,5,2,2,13,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,2,3,0,0,3,0,0,2,2,0,2,1,1,0,0,0
61,-25.100000381469727,1,3,62.295081967213115,66.66666666666666,19,8,4,4,2,2,13,0,1,0,0,1,0,1,0,4,1,0,0,1,0,0,2,1,0,0,0,1,1,0,2,3,0,0,0,0,0,1,0
61,-13.399999618530273,1,8,59.01639344262295,37.5,14,5,5,3,3,2,10,1,1,0,1,0,1,0,4,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,2,0,0,0,1,0,1,1
61,-10.699999809265137,1,8,60.65573770491803,50.0,11,7,1,23,0,1,9,2,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,5,1,0,2,0,0,0,0,3
45,-10.5,1,3,55.55555555555556,33.33333333333333,11,5,2,3,0,2,9,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,2,2,0,1,0,0,0,0,1
45,-9.800000190734863,1,8,46.666666666666664,25.0,13,5,3,1,1,2,11,2,0,0,1,0,0,1,3,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
45,-10.300000190734863,1,9,53.333333333333336,44.44444444444444,12,6,2,3,0,2,11,1,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,2,0,0,0
45,-10.399999618530273,1,6,55.55555555555556,50.0,12,5,2,3,0,2,8,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,1,0,0,0,1,0,1,1
45,-6.199999809265137,1,5,48.888888888888886,60.0,12,5,2,5,1,1,8,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,2,0,0,0,3
75,-26.899999618530273,1,4,73.33333333333333,75.0,25,5,8,3,3,5,18,0,0,0,1,1,0,0,1,2,3,0,1,0,0,0,0,1,1,1,0,0,1,0,1,6,2,1,0,1,0,0,1
86,-30.600000381469727,1,4,70.93023255813954,75.0,27,4,8,4,1,7,22,0,0,0,0,0,0,0,1,7,5,1,0,2,0,1,0,0,0,0,0,0,0,1,0,2,2,0,0,3,0,0,3
86,-41.20000076293945,1,3,79.06976744186046,66.66666666666666,30,6,7,3,3,4,25,1,0,0,0,0,0,0,1,6,2,0,1,3,0,1,0,0,0,0,0,0,0,0,1,3,4,2,0,2,0,1,0
74,-14.899999618530273,1,3,51.35135135135135,33.33333333333333,21,5,6,4,1,5,17,1,2,0,0,0,0,0,2,2,3,0,0,1,0,0,0,1,0,0,0,2,0,0,1,2,1,1,1,1,0,1,2
74,-19.5,1,6,47.2972972972973,66.66666666666666,26,8,5,2,0,5,18,0,0,0,0,1,0,0,0,6,1,1,0,1,0,0,0,3,0,0,1,1,0,0,1,4,0,1,0,0,0,1,2
74,-23.700000762939453,1,7,56.75675675675676,85.71428571428571,23,8,4,3,1,3,18,1,0,0,1,1,0,1,1,4,2,1,0,1,0,0,0,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,2
74,-23.5,1,6,63.51351351351351,66.66666666666666,18,6,4,5,2,2,15,0,2,0,0,0,0,1,2,4,1,0,0,0,0,0,2,0,0,0,0,2,0,0,3,2,0,1,0,3,0,0,1
74,-16.700000762939453,1,6,51.35135135135135,50.0,19,7,4,16,0,4,15,2,0,1,0,0,0,0,4,2,1,0,0,0,0,0,0,1,1,0,0,2,0,1,0,3,0,1,0,1,0,1,3
56,-13.399999618530273,1,3,58.92857142857143,33.33333333333333,13,4,3,3,1,2,10,1,1,1,0,0,0,0,2,2,0,0,0,1,0,1,0,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,3
56,-21.100000381469727,1,4,67.85714285714286,75.0,15,8,3,3,1,2,14,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,1,1,1,0,0,0,0,2,4,2,0,0,0,0,1,0
56,-21.600000381469727,1,4,73.21428571428571,75.0,20,5,7,1,5,2,14,0,0,0,0,0,0,0,0,3,4,0,3,1,1,0,1,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0
56,-31.100000381469727,1,3,75.0,66.66666666666666,20,7,4,3,3,1,13,1,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,2,1,0,1,0,0,0,0,3,2,1,0,0,0,0,1
56,-19.600000381469727,1,3,62.5,33.33333333333333,19,6,4,4,1,3,16,0,0,0,0,0,0,0,0,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,3
56,-18.100000381469727,1,8,69.64285714285714,62.5,17,5,5,3,2,3,14,0,0,0,2,2,0,1,1,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,1,3,0,2,0,1,0,0,0
56,-12.0,1,7,69.64285714285714,42.857142857142854,12,4,3,5,2,1,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,1,1,2,0,0,5
56,-24.600000381469727,1,8,64.28571428571429,62.5,18,7,4,2,3,1,16,2,0,1,0,2,0,0,2,0,0,1,1,1,0,0,0,3,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0
56,-9.399999618530273,1,4,66.07142857142857,75.0,10,5,2,7,1,1,8,0,0,0,0,0,0,0,3,3,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,5
56,-11.5,1,8,53.57142857142857,50.0,14,5,4,3,3,1,13,0,1,0,0,0,0,0,1,2,2,0,0,1,1,1,2,1,0,0,0,0,0,0,2,1,0,0,0,2,0,0,1
56,-17.700000762939453,1,4,64.28571428571429,50.0,15,6,3,2,1,2,13,0,0,0,1,0,0,1,1,1,1,1,0,2,0,0,3,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,1
56,-11.699999809265137,1,4,53.57142857142857,25.0,16,6,5,2,2,3,14,1,1,2,1,1,0,0,1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0
83,-23.5,1,8,65.06024096385542,75.0,22,5,6,4,3,3,16,0,0,1,0,0,0,1,1,2,1,1,0,1,1,1,0,2,0,1,1,0,0,0,0,2,2,1,3,1,0,1,3
83,-29.899999618530273,1,11,67.46987951807229,54.54545454545454,22,6,6,2,3,3,16,0,0,0,0,0,0,0,0,3,2,1,1,3,1,0,2,0,0,0,0,0,0,0,1,4,1,1,0,3,0,0,4
83,-19.600000381469727,1,8,62.65060240963856,50.0,17,5,4,7,2,2,13,0,1,0,1,0,0,0,4,1,3,0,0,0,0,1,2,1,0,1,0,0,0,0,0,3,1,1,0,1,0,2,4
83,-28.399999618530273,1,3,57.831325301204814,33.33333333333333,27,6,5,8,1,4,19,1,0,0,0,0,0,0,0,4,1,1,0,2,0,0,0,3,0,0,1,0,0,0,2,4,2,0,2,0,0,1,3
83,-25.0,1,4,66.26506024096386,50.0,22,7,6,5,3,3,16,0,0,0,1,0,0,0,0,2,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,2,4,2,0,2,1,0,6
85,-22.600000381469727,1,8,64.70588235294117,75.0,21,5,6,5,3,3,17,1,0,1,0,0,0,0,3,2,2,1,0,4,0,0,1,1,1,0,0,0,0,1,0,2,1,1,0,1,1,1,3
85,-30.200000762939453,1,5,70.58823529411765,60.0,26,7,7,5,3,4,21,1,0,0,1,0,0,0,1,3,3,3,1,2,0,0,2,3,0,1,0,1,0,0,0,2,1,1,1,0,0,0,1
85,-22.0,1,11,62.35294117647059,45.45454545454545,22,5,7,3,2,5,21,1,0,0,1,1,0,1,0,4,2,0,0,1,0,0,1,1,0,0,0,0,0,0,1,2,4,1,0,0,0,0,7
85,-30.100000381469727,1,7,63.52941176470588,42.857142857142854,30,7,7,1,1,6,22,2,1,1,0,2,0,0,0,7,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,4,2,0,2,0,0,1,2
85,-27.299999237060547,1,4,61.1764705882353,50.0,26,6,5,5,1,4,25,5,0,1,0,0,0,1,3,1,1,0,0,1,0,0,0,4,0,1,1,2,0,0,1,1,1,0,0,1,0,2,1
85,-28.200000762939453,1,4,65.88235294117646,75.0,21,7,4,22,1,3,15,2,0,1,0,0,0,0,0,2,3,0,0,1,0,0,2,1,0,0,0,0,0,0,0,3,0,2,0,3,0,1,7
64,-11.899999618530273,1,8,43.75,50.0,17,6,4,6,3,1,13,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,5,0,0,2,0,0,1,1,1,2,1,0,0,0,0,3
44,-10.199999809265137,1,5,45.45454545454545,20.0,13,5,2,3,1,1,11,0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0
44,-6.5,1,6,45.45454545454545,50.0,11,6,1,5,0,1,11,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,4,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1
44,-9.600000381469727,1,4,43.18181818181818,25.0,13,5,2,2,0,2,12,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,2,0,1,0,1,1,2,0,0,1,0,0,0,0
44,-10.0,1,4,47.72727272727273,50.0,12,6,2,2,0,2,10,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,2,1
85,-28.799999237060547,1,6,62.35294117647059,66.66666666666666,25,6,6,6,2,4,21,2,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,3,0,0,0,0,0,2,6,2,1,1,0,0,1,4
59,-20.299999237060547,1,3,72.88135593220339,66.66666666666666,17,5,5,5,3,2,13,0,0,0,0,0,0,0,0,2,1,1,2,2,0,2,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,2,0
59,-19.799999237060547,1,4,74.57627118644068,50.0,17,5,4,2,1,3,11,0,1,1,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,2,0,0,1,1
59,-26.700000762939453,1,6,69.49152542372882,100.0,19,10,2,1,1,1,14,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,1,4,1,0,0,0,0,0,2,3,0,0,0,2,0,0,1
59,-12.0,1,4,64.40677966101694,25.0,17,6,4,5,1,3,11,2,0,1,0,0,0,0,2,3,2,0,0,1,0,1,0,1,0,0,0,1,0,0,2,0,1,0,0,1,0,1,0
59,-9.5,1,3,54.23728813559322,66.66666666666666,16,4,6,6,2,4,13,1,0,0,1,2,0,3,3,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
